,scenario_no,t,disc,premiums_first_year,premiums_renewal,claims,fire_gmm.premium,fire_gmm.claim,fire_gmm.investment_component,fire_gmm.expense,fire_gmm.acquisition,ess_weights
1264,2,423,0.121270697928316,0.0,0.0,2115.0,0.0,-2115.0,0.0,0.0,0.0,0.12558592035309243
1265,2,424,0.120667361122702,0.0,0.0,2120.0,0.0,-2120.0,0.0,0.0,0.0,0.12508299957601557
1266,2,425,0.120067025992738,0.0,0.0,2125.0,0.0,-2125.0,0.0,0.0,0.0,0.1245818058500497
1267,2,426,0.119469677604715,0.0,0.0,2130.0,0.0,-2130.0,0.0,0.0,0.0,0.12408233554128861
1268,2,427,0.118875301099219,0.0,0.0,2135.0,0.0,-2135.0,0.0,0.0,0.0,0.12358458500462575
1269,2,428,0.118283881690765,0.0,0.0,2140.0,0.0,-2140.0,0.0,0.0,0.0,0.12308855058394437
1270,2,429,0.117695404667428,0.0,0.0,2145.0,0.0,-2145.0,0.0,0.0,0.0,0.12259422861230182
1271,2,430,0.117109855390475,0.0,0.0,2150.0,0.0,-2150.0,0.0,0.0,0.0,0.12210161541211285
1272,2,431,0.116527219294005,0.0,0.0,2155.0,0.0,-2155.0,0.0,0.0,0.0,0.12161070729533709
1273,2,432,0.115947481884583,0.0,244512.0,2160.0,244512.0,-2160.0,0.0,0.0,0.0,0.12112150056365795
1274,2,433,0.115370628740878,0.0,0.0,2165.0,0.0,-2165.0,0.0,0.0,0.0,0.12063399150866393
1275,2,434,0.114796645513312,0.0,0.0,2170.0,0.0,-2170.0,0.0,0.0,0.0,0.12014817641203578
1276,2,435,0.114225517923693,0.0,0.0,2175.0,0.0,-2175.0,0.0,0.0,0.0,0.11966405154571794
1277,2,436,0.113657231764869,0.0,0.0,2180.0,0.0,-2180.0,0.0,0.0,0.0,0.11918161317210484
1278,2,437,0.113091772900367,0.0,0.0,2185.0,0.0,-2185.0,0.0,0.0,0.0,0.11870085754421288
1279,2,438,0.112529127264047,0.0,0.0,2190.0,0.0,-2190.0,0.0,0.0,0.0,0.11822178090586156
1280,2,439,0.111969280859748,0.0,0.0,2195.0,0.0,-2195.0,0.0,0.0,0.0,0.11774437949184623
1281,2,440,0.111412219760943,0.0,0.0,2200.0,0.0,-2200.0,0.0,0.0,0.0,0.11726864952811579
1282,2,441,0.110857930110391,0.0,0.0,2205.0,0.0,-2205.0,0.0,0.0,0.0,0.11679458723194484
1283,2,442,0.110306398119792,0.0,0.0,2210.0,0.0,-2210.0,0.0,0.0,0.0,0.1163221888121069
1284,2,443,0.109757610069445,0.0,0.0,2215.0,0.0,-2215.0,0.0,0.0,0.0,0.11585145046904655
1285,2,444,0.109211552307906,0.0,251304.0,2220.0,251304.0,-2220.0,0.0,0.0,0.0,0.11538236839505024
1286,2,445,0.108668211251648,0.0,0.0,2225.0,0.0,-2225.0,0.0,0.0,0.0,0.11491493877441526
1287,2,446,0.108127573384724,0.0,0.0,2230.0,0.0,-2230.0,0.0,0.0,0.0,0.11444915778362028
1288,2,447,0.107589625258432,0.0,0.0,2235.0,0.0,-2235.0,0.0,0.0,0.0,0.11398502159149336
1289,2,448,0.107054353490977,0.0,0.0,2240.0,0.0,-2240.0,0.0,0.0,0.0,0.11352252635937674
1290,2,449,0.106521744767141,0.0,0.0,2245.0,0.0,-2245.0,0.0,0.0,0.0,0.11306166824129424
1291,2,450,0.105991785837951,0.0,0.0,2250.0,0.0,-2250.0,0.0,0.0,0.0,0.11260244338411633
1292,2,451,0.10546446352035,0.0,0.0,2255.0,0.0,-2255.0,0.0,0.0,0.0,0.11214484792772428
1293,2,452,0.104939764696865,0.0,0.0,2260.0,0.0,-2260.0,0.0,0.0,0.0,0.11168887800516877
1294,2,453,0.104417676315289,0.0,0.0,2265.0,0.0,-2265.0,0.0,0.0,0.0,0.11123452974284008
1295,2,454,0.103898185388347,0.0,0.0,2270.0,0.0,-2270.0,0.0,0.0,0.0,0.11078179926062001
1296,2,455,0.10338127899338,0.0,0.0,2275.0,0.0,-2275.0,0.0,0.0,0.0,0.11033068267204821
1297,2,456,0.10286694427202,0.0,258096.0,2280.0,258096.0,-2280.0,0.0,0.0,0.0,0.10988117608447771
1298,2,457,0.102355168429871,0.0,0.0,2285.0,0.0,-2285.0,0.0,0.0,0.0,0.10943327559923356
1299,2,458,0.10184593873619,0.0,0.0,2290.0,0.0,-2290.0,0.0,0.0,0.0,0.10898697731176887
1300,2,459,0.101339242523572,0.0,0.0,2295.0,0.0,-2295.0,0.0,0.0,0.0,0.10854227731182219
1301,2,460,0.100835067187634,0.0,0.0,2300.0,0.0,-2300.0,0.0,0.0,0.0,0.10809917168357146
1302,2,461,0.1003334001867,0.0,0.0,2305.0,0.0,-2305.0,0.0,0.0,0.0,0.10765765650578635
1303,2,462,0.099834229041493,0.0,0.0,2310.0,0.0,-2310.0,0.0,0.0,0.0,0.10721772785198472
1304,2,463,0.0993375413348189,0.0,0.0,2315.0,0.0,-2315.0,0.0,0.0,0.0,0.10677938179057893
1305,2,464,0.0988433247112626,0.0,0.0,2320.0,0.0,-2320.0,0.0,0.0,0.0,0.10634261438503137
1306,2,465,0.0983515668768782,0.0,0.0,2325.0,0.0,-2325.0,0.0,0.0,0.0,0.10590742169400165
1307,2,466,0.0978622555988838,0.0,0.0,2330.0,0.0,-2330.0,0.0,0.0,0.0,0.10547379977149605
1308,2,467,0.0973753787053571,0.0,0.0,2335.0,0.0,-2335.0,0.0,0.0,0.0,0.1050417446670151
1309,2,468,0.0968909240849324,0.0,264888.0,2340.0,264888.0,-2340.0,0.0,0.0,0.0,0.10461125242569969
1310,2,469,0.0964088796864999,0.0,0.0,2345.0,0.0,-2345.0,0.0,0.0,0.0,0.10418231908847768
1311,2,470,0.0959292335189054,0.0,0.0,2350.0,0.0,-2350.0,0.0,0.0,0.0,0.10375494069220778
1312,2,471,0.0954519736506521,0.0,0.0,2355.0,0.0,-2355.0,0.0,0.0,0.0,0.10332911326982337
1313,2,472,0.0949770882096041,0.0,0.0,2360.0,0.0,-2360.0,0.0,0.0,0.0,0.10290483285047512
1314,2,473,0.0945045653826907,0.0,0.0,2365.0,0.0,-2365.0,0.0,0.0,0.0,0.1024820954596729
1315,2,474,0.0940343934156126,0.0,0.0,2370.0,0.0,-2370.0,0.0,0.0,0.0,0.10206089711942554
1316,2,475,0.0935665606125499,0.0,0.0,2375.0,0.0,-2375.0,0.0,0.0,0.0,0.10164123384838157
1317,2,476,0.0931010553358706,0.0,0.0,2380.0,0.0,-2380.0,0.0,0.0,0.0,0.10122310166196677
1318,2,477,0.0926378660058414,0.0,0.0,2385.0,0.0,-2385.0,0.0,0.0,0.0,0.10080649657252237
1319,2,478,0.0921769811003397,0.0,0.0,2390.0,0.0,-2390.0,0.0,0.0,0.0,0.10039141458944155
1320,2,479,0.0917183891545668,0.0,0.0,2395.0,0.0,-2395.0,0.0,0.0,0.0,0.09997785171930458
1321,2,480,0.091262078760763,0.0,271680.0,2400.0,271680.0,-2400.0,0.0,0.0,0.0,0.0995658039660143
1322,2,481,0.0908080385679234,0.0,0.0,2405.0,0.0,-2405.0,0.0,0.0,0.0,0.09915526733092869
1323,2,482,0.0903562572815159,0.0,0.0,2410.0,0.0,-2410.0,0.0,0.0,0.0,0.09874623781299426
1324,2,483,0.0899067236631999,0.0,0.0,2415.0,0.0,-2415.0,0.0,0.0,0.0,0.09833871140887682
1325,2,484,0.0894594265305471,0.0,0.0,2420.0,0.0,-2420.0,0.0,0.0,0.0,0.09793268411309311
1326,2,485,0.0890143547567633,0.0,0.0,2425.0,0.0,-2425.0,0.0,0.0,0.0,0.09752815191813974
1327,2,486,0.0885714972704113,0.0,0.0,2430.0,0.0,-2430.0,0.0,0.0,0.0,0.09712511081462193
1328,2,487,0.0881308430551356,0.0,0.0,2435.0,0.0,-2435.0,0.0,0.0,0.0,0.09672355679138091
1329,2,488,0.0876923811493887,0.0,0.0,2440.0,0.0,-2440.0,0.0,0.0,0.0,0.09632348583562116
1330,2,489,0.0872561006461579,0.0,0.0,2445.0,0.0,-2445.0,0.0,0.0,0.0,0.09592489393303567
1331,2,490,0.0868219906926945,0.0,0.0,2450.0,0.0,-2450.0,0.0,0.0,0.0,0.09552777706793059
1332,2,491,0.0863900404902432,0.0,0.0,2455.0,0.0,-2455.0,0.0,0.0,0.0,0.09513213122334899
1333,2,492,0.0859602392937744,0.0,278472.0,2460.0,278472.0,-2460.0,0.0,0.0,0.0,0.09473795238119412
1334,2,493,0.0855325764117158,0.0,0.0,2465.0,0.0,-2465.0,0.0,0.0,0.0,0.0943452365223501
1335,2,494,0.0851070412056874,0.0,0.0,2470.0,0.0,-2470.0,0.0,0.0,0.0,0.09395397962680349
1336,2,495,0.0846836230902362,0.0,0.0,2475.0,0.0,-2475.0,0.0,0.0,0.0,0.09356417767376303
1337,2,496,0.0842623115325734,0.0,0.0,2480.0,0.0,-2480.0,0.0,0.0,0.0,0.0931758266417782
1338,2,497,0.0838430960523118,0.0,0.0,2485.0,0.0,-2485.0,0.0,0.0,0.0,0.09278892250885726
1339,2,498,0.0834259662212058,0.0,0.0,2490.0,0.0,-2490.0,0.0,0.0,0.0,0.0924034612525842
1340,2,499,0.0830109116628913,0.0,0.0,2495.0,0.0,-2495.0,0.0,0.0,0.0,0.09201943885023453
1341,2,500,0.0825979220526282,0.0,0.0,2500.0,0.0,-2500.0,0.0,0.0,0.0,0.09163685127889057
1342,2,501,0.082186987117043,0.0,0.0,2505.0,0.0,-2505.0,0.0,0.0,0.0,0.091255694515555
1343,2,502,0.0817780966338736,0.0,0.0,2510.0,0.0,-2510.0,0.0,0.0,0.0,0.09087596453726456
1344,2,503,0.0813712404317151,0.0,0.0,2515.0,0.0,-2515.0,0.0,0.0,0.0,0.09049765732120166
1345,2,504,0.0809664083897662,0.0,285264.0,2520.0,285264.0,-2520.0,0.0,0.0,0.0,0.09012076884480563
1346,2,505,0.0805635904375784,0.0,0.0,2525.0,0.0,-2525.0,0.0,0.0,0.0,0.08974529508588366
1347,2,506,0.0801627765548044,0.0,0.0,2530.0,0.0,-2530.0,0.0,0.0,0.0,0.08937123202271878
1348,2,507,0.0797639567709496,0.0,0.0,2535.0,0.0,-2535.0,0.0,0.0,0.0,0.08899857563417925
1349,2,508,0.079367121165124,0.0,0.0,2540.0,0.0,-2540.0,0.0,0.0,0.0,0.08862732189982606
1350,2,509,0.078972259865795,0.0,0.0,2545.0,0.0,-2545.0,0.0,0.0,0.0,0.08825746680001857
1351,2,510,0.0785793630505423,0.0,0.0,2550.0,0.0,-2550.0,0.0,0.0,0.0,0.08788900631602076
1352,2,511,0.0781884209458133,0.0,0.0,2555.0,0.0,-2555.0,0.0,0.0,0.0,0.08752193643010572
1353,2,512,0.0777994238266799,0.0,0.0,2560.0,0.0,-2560.0,0.0,0.0,0.0,0.08715625312565899
1354,2,513,0.0774123620165969,0.0,0.0,2565.0,0.0,-2565.0,0.0,0.0,0.0,0.08679195238728192
1355,2,514,0.0770272258871611,0.0,0.0,2570.0,0.0,-2570.0,0.0,0.0,0.0,0.08642903020089304
1356,2,515,0.0766440058578718,0.0,0.0,2575.0,0.0,-2575.0,0.0,0.0,0.0,0.08606748255382954
1357,2,516,0.0762626923958923,0.0,292056.0,2580.0,292056.0,-2580.0,0.0,0.0,0.0,0.08570730543494648
1358,2,517,0.0758832760158132,0.0,0.0,2585.0,0.0,-2585.0,0.0,0.0,0.0,0.08534849483471685
1359,2,518,0.0755057472794162,0.0,0.0,2590.0,0.0,-2590.0,0.0,0.0,0.0,0.08499104674532917
1360,2,519,0.075130096795439,0.0,0.0,2595.0,0.0,-2595.0,0.0,0.0,0.0,0.084634957160785
1361,2,520,0.0747563152193423,0.0,0.0,2600.0,0.0,-2600.0,0.0,0.0,0.0,0.0842802220769953
1362,2,521,0.0743843932530769,0.0,0.0,2605.0,0.0,-2605.0,0.0,0.0,0.0,0.08392683749187597
1363,2,522,0.0740143216448527,0.0,0.0,2610.0,0.0,-2610.0,0.0,0.0,0.0,0.08357479940544295
1364,2,523,0.0736460911889081,0.0,0.0,2615.0,0.0,-2615.0,0.0,0.0,0.0,0.08322410381990479
1365,2,524,0.0732796927252817,0.0,0.0,2620.0,0.0,-2620.0,0.0,0.0,0.0,0.0828747467397569
1366,2,525,0.0729151171395838,0.0,0.0,2625.0,0.0,-2625.0,0.0,0.0,0.0,0.08252672417187248
1367,2,526,0.07255235536277,0.0,0.0,2630.0,0.0,-2630.0,0.0,0.0,0.0,0.0821800321255941
1368,2,527,0.0721913983709154,0.0,0.0,2635.0,0.0,-2635.0,0.0,0.0,0.0,0.08183466661282393
1369,2,528,0.0718322371849905,0.0,298848.0,2640.0,298848.0,-2640.0,0.0,0.0,0.0,0.08149062364811274
1370,2,529,0.0714748628706373,0.0,0.0,2645.0,0.0,-2645.0,0.0,0.0,0.0,0.08114789924874875
1371,2,530,0.0711192665379476,0.0,0.0,2650.0,0.0,-2650.0,0.0,0.0,0.0,0.08080648943484528
1372,2,531,0.0707654393412414,0.0,0.0,2655.0,0.0,-2655.0,0.0,0.0,0.0,0.08046639022942699
1373,2,532,0.0704133724788471,0.0,0.0,2660.0,0.0,-2660.0,0.0,0.0,0.0,0.08012759765851632
1374,2,533,0.0700630571928827,0.0,0.0,2665.0,0.0,-2665.0,0.0,0.0,0.0,0.07979010775121824
1375,2,534,0.0697144847690375,0.0,0.0,2670.0,0.0,-2670.0,0.0,0.0,0.0,0.0794539165398048
1376,2,535,0.0693676465363558,0.0,0.0,2675.0,0.0,-2675.0,0.0,0.0,0.0,0.07911902005979789
1377,2,536,0.0690225338670207,0.0,0.0,2680.0,0.0,-2680.0,0.0,0.0,0.0,0.0787854143500521
1378,2,537,0.06867913817614,0.0,0.0,2685.0,0.0,-2685.0,0.0,0.0,0.0,0.07845309545283646
1379,2,538,0.0683374509215323,0.0,0.0,2690.0,0.0,-2690.0,0.0,0.0,0.0,0.07812205941391519
1380,2,539,0.0679974636035148,0.0,0.0,2695.0,0.0,-2695.0,0.0,0.0,0.0,0.07779230228262773
1381,2,540,0.0676591677646913,0.0,305640.0,2700.0,305640.0,-2700.0,0.0,0.0,0.0,0.07746382011196741
1382,2,541,0.0673225549897426,0.0,0.0,2705.0,0.0,-2705.0,0.0,0.0,0.0,0.07713660895866085
1383,2,542,0.0669876169052165,0.0,0.0,2710.0,0.0,-2710.0,0.0,0.0,0.0,0.07681066488324445
1384,2,543,0.06665434517932,0.0,0.0,2715.0,0.0,-2715.0,0.0,0.0,0.0,0.07648598395014182
1385,2,544,0.0663227315217114,0.0,0.0,2720.0,0.0,-2720.0,0.0,0.0,0.0,0.07616256222773903
1386,2,545,0.0659927676832949,0.0,0.0,2725.0,0.0,-2725.0,0.0,0.0,0.0,0.07584039578846048
1387,2,546,0.0656644454560149,0.0,0.0,2730.0,0.0,-2730.0,0.0,0.0,0.0,0.07551948070884253
1388,2,547,0.0653377566726516,0.0,0.0,2735.0,0.0,-2735.0,0.0,0.0,0.0,0.0751998130696071
1389,2,548,0.0650126932066185,0.0,0.0,2740.0,0.0,-2740.0,0.0,0.0,0.0,0.07488138895573479
1390,2,549,0.0646892469717598,0.0,0.0,2745.0,0.0,-2745.0,0.0,0.0,0.0,0.0745642044565365
1391,2,550,0.064367409922149,0.0,0.0,2750.0,0.0,-2750.0,0.0,0.0,0.0,0.07424825566572402
1392,2,551,0.0640471740518896,0.0,0.0,2755.0,0.0,-2755.0,0.0,0.0,0.0,0.07393353868148152
1393,2,552,0.063728531394915,0.0,312432.0,2760.0,312432.0,-2760.0,0.0,0.0,0.0,0.07362004960653393
1394,2,553,0.0634114740247911,0.0,0.0,2765.0,0.0,-2765.0,0.0,0.0,0.0,0.07330778454821642
1395,2,554,0.0630959940545185,0.0,0.0,2770.0,0.0,-2770.0,0.0,0.0,0.0,0.07299673961854211
1396,2,555,0.0627820836363368,0.0,0.0,2775.0,0.0,-2775.0,0.0,0.0,0.0,0.0726869109342694
1397,2,556,0.0624697349615292,0.0,0.0,2780.0,0.0,-2780.0,0.0,0.0,0.0,0.07237829461696854
1398,2,557,0.062158940260228,0.0,0.0,2785.0,0.0,-2785.0,0.0,0.0,0.0,0.07207088679308687
1399,2,558,0.0618496918012219,0.0,0.0,2790.0,0.0,-2790.0,0.0,0.0,0.0,0.07176468359401449
1400,2,559,0.0615419818917631,0.0,0.0,2795.0,0.0,-2795.0,0.0,0.0,0.0,0.07145968115614765
1401,2,560,0.0612358028773762,0.0,0.0,2800.0,0.0,-2800.0,0.0,0.0,0.0,0.07115587562095291
1402,2,561,0.0609311471416679,0.0,0.0,2805.0,0.0,-2805.0,0.0,0.0,0.0,0.0708532631350295
1403,2,562,0.0606280071061372,0.0,0.0,2810.0,0.0,-2810.0,0.0,0.0,0.0,0.070551839850171
1404,2,563,0.0603263752299873,0.0,0.0,2815.0,0.0,-2815.0,0.0,0.0,0.0,0.07025160192342736
1405,2,564,0.0600262440099376,0.0,319224.0,2820.0,319224.0,-2820.0,0.0,0.0,0.0,0.06995254551716439
1406,2,565,0.0597276059800374,0.0,0.0,2825.0,0.0,-2825.0,0.0,0.0,0.0,0.06965466679912452
1407,2,566,0.05943045371148,0.0,0.0,2830.0,0.0,-2830.0,0.0,0.0,0.0,0.06935796194248496
1408,2,567,0.0591347798124179,0.0,0.0,2835.0,0.0,-2835.0,0.0,0.0,0.0,0.06906242712591677
1409,2,568,0.0588405769277791,0.0,0.0,2840.0,0.0,-2840.0,0.0,0.0,0.0,0.06876805853364196
1410,2,569,0.0585478377390836,0.0,0.0,2845.0,0.0,-2845.0,0.0,0.0,0.0,0.06847485235549024
1411,2,570,0.0582565549642623,0.0,0.0,2850.0,0.0,-2850.0,0.0,0.0,0.0,0.06818280478695608
1412,2,571,0.057966721357475,0.0,0.0,2855.0,0.0,-2855.0,0.0,0.0,0.0,0.06789191202925343
1413,2,572,0.0576783297089303,0.0,0.0,2860.0,0.0,-2860.0,0.0,0.0,0.0,0.06760217028937025
1414,2,573,0.0573913728447068,0.0,0.0,2865.0,0.0,-2865.0,0.0,0.0,0.0,0.0673135757801237
1415,2,574,0.0571058436265739,0.0,0.0,2870.0,0.0,-2870.0,0.0,0.0,0.0,0.06702612472021241
1416,2,575,0.0568217349518149,0.0,0.0,2875.0,0.0,-2875.0,0.0,0.0,0.0,0.06673981333427008
1417,2,576,0.0565390397530496,0.0,326016.0,2880.0,326016.0,-2880.0,0.0,0.0,0.0,0.06645463785291639
1418,2,577,0.0562577509980593,0.0,0.0,2885.0,0.0,-2885.0,0.0,0.0,0.0,0.06617059451280985
1419,2,578,0.0559778616896113,0.0,0.0,2890.0,0.0,-2890.0,0.0,0.0,0.0,0.06588767955669732
1420,2,579,0.0556993648652849,0.0,0.0,2895.0,0.0,-2895.0,0.0,0.0,0.0,0.0656058892334642
1421,2,580,0.0554222535972984,0.0,0.0,2900.0,0.0,-2900.0,0.0,0.0,0.0,0.0653252197981841
1422,2,581,0.0551465209923367,0.0,0.0,2905.0,0.0,-2905.0,0.0,0.0,0.0,0.0650456675121674
1423,2,582,0.0548721601913798,0.0,0.0,2910.0,0.0,-2910.0,0.0,0.0,0.0,0.06476722864300923
1424,2,583,0.0545991643695322,0.0,0.0,2915.0,0.0,-2915.0,0.0,0.0,0.0,0.06448989946463676
1425,2,584,0.0543275267358529,0.0,0.0,2920.0,0.0,-2920.0,0.0,0.0,0.0,0.06421367625735577
1426,2,585,0.054057240533187,0.0,0.0,2925.0,0.0,-2925.0,0.0,0.0,0.0,0.06393855530789747
1427,2,586,0.053788299037997,0.0,0.0,2930.0,0.0,-2930.0,0.0,0.0,0.0,0.06366453290946278
1428,2,587,0.053520695560196,0.0,0.0,2935.0,0.0,-2935.0,0.0,0.0,0.0,0.06339160536176813
1429,2,588,0.0532544234429811,0.0,332808.0,2940.0,332808.0,-2940.0,0.0,0.0,0.0,0.06311976897108898
1430,2,589,0.0529894760626678,0.0,0.0,2945.0,0.0,-2945.0,0.0,0.0,0.0,0.06284902005030389
1431,2,590,0.0527258468285251,0.0,0.0,2950.0,0.0,-2950.0,0.0,0.0,0.0,0.06257935491893661
1432,2,591,0.0524635291826121,0.0,0.0,2955.0,0.0,-2955.0,0.0,0.0,0.0,0.06231076990319944
1433,2,592,0.052202516599614,0.0,0.0,2960.0,0.0,-2960.0,0.0,0.0,0.0,0.06204326133603386
1434,2,593,0.0519428025866806,0.0,0.0,2965.0,0.0,-2965.0,0.0,0.0,0.0,0.061776825557152235
1435,2,594,0.0516843806832643,0.0,0.0,2970.0,0.0,-2970.0,0.0,0.0,0.0,0.0615114589130781
1436,2,595,0.0514272444609595,0.0,0.0,2975.0,0.0,-2975.0,0.0,0.0,0.0,0.061247157757185845
1437,2,596,0.0511713875233428,0.0,0.0,2980.0,0.0,-2980.0,0.0,0.0,0.0,0.06098391844974017
1438,2,597,0.0509168035058138,0.0,0.0,2985.0,0.0,-2985.0,0.0,0.0,0.0,0.06072173735793459
1439,2,598,0.0506634860754366,0.0,0.0,2990.0,0.0,-2990.0,0.0,0.0,0.0,0.06046061085592947
1440,2,599,0.0504114289307827,0.0,0.0,2995.0,0.0,-2995.0,0.0,0.0,0.0,0.060200535324889545
1441,2,600,0.0501606258017738,0.0,339600.0,3000.0,339600.0,-3000.0,0.0,0.0,0.0,0.05994150715302076
1442,2,601,0.0499110704495262,0.0,0.0,3005.0,0.0,-3005.0,0.0,0.0,0.0,0.05968352273560689
1443,2,602,0.0496627566661952,0.0,0.0,3010.0,0.0,-3010.0,0.0,0.0,0.0,0.05942657847504441
1444,2,603,0.0494156782748211,0.0,0.0,3015.0,0.0,-3015.0,0.0,0.0,0.0,0.05917067078087871
1445,2,604,0.0491698291291752,0.0,0.0,3020.0,0.0,-3020.0,0.0,0.0,0.0,0.05891579606983786
1446,2,605,0.0489252031136072,0.0,0.0,3025.0,0.0,-3025.0,0.0,0.0,0.0,0.05866195076586705
1447,2,606,0.0486817941428928,0.0,0.0,3030.0,0.0,-3030.0,0.0,0.0,0.0,0.05840913130016188
1448,2,607,0.0484395961620823,0.0,0.0,3035.0,0.0,-3035.0,0.0,0.0,0.0,0.058157334111201005
1449,2,608,0.0481986031463506,0.0,0.0,3040.0,0.0,-3040.0,0.0,0.0,0.0,0.05790655564477939
1450,2,609,0.0479588091008464,0.0,0.0,3045.0,0.0,-3045.0,0.0,0.0,0.0,0.05765679235403898
1451,2,610,0.0477202080605437,0.0,0.0,3050.0,0.0,-3050.0,0.0,0.0,0.0,0.05740804069950056
1452,2,611,0.0474827940900932,0.0,0.0,3055.0,0.0,-3055.0,0.0,0.0,0.0,0.057160297149094465
1453,2,612,0.0472465612836748,0.0,346392.0,3060.0,346392.0,-3060.0,0.0,0.0,0.0,0.05691355817819063
1454,2,613,0.0470115037648506,0.0,0.0,3065.0,0.0,-3065.0,0.0,0.0,0.0,0.05666782026962821
1455,2,614,0.0467776156864185,0.0,0.0,3070.0,0.0,-3070.0,0.0,0.0,0.0,0.05642307991374478
1456,2,615,0.0465448912302672,0.0,0.0,3075.0,0.0,-3075.0,0.0,0.0,0.0,0.05617933360840482
1457,2,616,0.046313324607231,0.0,0.0,3080.0,0.0,-3080.0,0.0,0.0,0.0,0.05593657785902785
1458,2,617,0.0460829100569463,0.0,0.0,3085.0,0.0,-3085.0,0.0,0.0,0.0,0.05569480917861629
1459,2,618,0.0458536418477077,0.0,0.0,3090.0,0.0,-3090.0,0.0,0.0,0.0,0.05545402408778163
1460,2,619,0.0456255142763261,0.0,0.0,3095.0,0.0,-3095.0,0.0,0.0,0.0,0.055214219114772076
1461,2,620,0.0453985216679862,0.0,0.0,3100.0,0.0,-3100.0,0.0,0.0,0.0,0.05497539079549773
1462,2,621,0.0451726583761057,0.0,0.0,3105.0,0.0,-3105.0,0.0,0.0,0.0,0.05473753567355643
1463,2,622,0.0449479187821947,0.0,0.0,3110.0,0.0,-3110.0,0.0,0.0,0.0,0.05450065030025873
1464,2,623,0.0447242972957161,0.0,0.0,3115.0,0.0,-3115.0,0.0,0.0,0.0,0.054264731234652565
1465,2,624,0.0445017883539464,0.0,353184.0,3120.0,353184.0,-3120.0,0.0,0.0,0.0,0.05402977504354718
1466,2,625,0.0442803864218372,0.0,0.0,3125.0,0.0,-3125.0,0.0,0.0,0.0,0.05379577830153655
1467,2,626,0.0440600859918778,0.0,0.0,3130.0,0.0,-3130.0,0.0,0.0,0.0,0.05356273759102274
1468,2,627,0.043840881583958,0.0,0.0,3135.0,0.0,-3135.0,0.0,0.0,0.0,0.05333064950223822
1469,2,628,0.0436227677452319,0.0,0.0,3140.0,0.0,-3140.0,0.0,0.0,0.0,0.05309951063326835
1470,2,629,0.043405739049982,0.0,0.0,3145.0,0.0,-3145.0,0.0,0.0,0.0,0.05286931759007242
1471,2,630,0.0431897900994845,0.0,0.0,3150.0,0.0,-3150.0,0.0,0.0,0.0,0.052640066986505404
1472,2,631,0.0429749155218752,0.0,0.0,3155.0,0.0,-3155.0,0.0,0.0,0.0,0.05241175544433877
1473,2,632,0.0427611099720151,0.0,0.0,3160.0,0.0,-3160.0,0.0,0.0,0.0,0.05218437959327984
1474,2,633,0.0425483681313583,0.0,0.0,3165.0,0.0,-3165.0,0.0,0.0,0.0,0.0519579360709927
1475,2,634,0.0423366847078192,0.0,0.0,3170.0,0.0,-3170.0,0.0,0.0,0.0,0.05173242152311688
1476,2,635,0.042126054435641,0.0,0.0,3175.0,0.0,-3175.0,0.0,0.0,0.0,0.05150783260328637
1477,2,636,0.0419164720752647,0.0,359976.0,3180.0,359976.0,-3180.0,0.0,0.0,0.0,0.05128416597314826
1478,2,637,0.0417079324131987,0.0,0.0,3185.0,0.0,-3185.0,0.0,0.0,0.0,0.05106141830238042
1479,2,638,0.0415004302618893,0.0,0.0,3190.0,0.0,-3190.0,0.0,0.0,0.0,0.05083958626870945
1480,2,639,0.0412939604595913,0.0,0.0,3195.0,0.0,-3195.0,0.0,0.0,0.0,0.050618666557927544
1481,2,640,0.0410885178702401,0.0,0.0,3200.0,0.0,-3200.0,0.0,0.0,0.0,0.05039865586390945
1482,2,641,0.0408840973833235,0.0,0.0,3205.0,0.0,-3205.0,0.0,0.0,0.0,0.05017955088862844
1483,2,642,0.0406806939137547,0.0,0.0,3210.0,0.0,-3210.0,0.0,0.0,0.0,0.04996134834217233
1484,2,643,0.040478302401746,0.0,0.0,3215.0,0.0,-3215.0,0.0,0.0,0.0,0.049744044942759205
1485,2,644,0.0402769178126826,0.0,0.0,3220.0,0.0,-3220.0,0.0,0.0,0.0,0.04952763741675173
1486,2,645,0.0400765351369976,0.0,0.0,3225.0,0.0,-3225.0,0.0,0.0,0.0,0.04931212249867257
1487,2,646,0.0398771493900474,0.0,0.0,3230.0,0.0,-3230.0,0.0,0.0,0.0,0.04909749693121802
1488,2,647,0.0396787556119875,0.0,0.0,3235.0,0.0,-3235.0,0.0,0.0,0.0,0.04888375746527201
1489,2,648,0.0394813488676492,0.0,366768.0,3240.0,366768.0,-3240.0,0.0,0.0,0.0,0.048670900859919417
1490,2,649,0.0392849242464171,0.0,0.0,3245.0,0.0,-3245.0,0.0,0.0,0.0,0.04845892388245935
1491,2,650,0.0390894768621066,0.0,0.0,3250.0,0.0,-3250.0,0.0,0.0,0.0,0.048247823308417405
1492,2,651,0.0388950018528424,0.0,0.0,3255.0,0.0,-3255.0,0.0,0.0,0.0,0.04803759592155781
1493,2,652,0.0387014943809377,0.0,0.0,3260.0,0.0,-3260.0,0.0,0.0,0.0,0.047828238513895664
1494,2,653,0.0385089496327739,0.0,0.0,3265.0,0.0,-3265.0,0.0,0.0,0.0,0.04761974788570804
1495,2,654,0.0383173628186805,0.0,0.0,3270.0,0.0,-3270.0,0.0,0.0,0.0,0.047412120845545025
